69,"{'170048': 16, '170024': 15, '170012': 14, '170013': 14, '85096': 16, '85048': 15, '85024': 14, '85012': 13, '85013': 13, '212384': 16, '212192': 15, '21296': 14, '21248': 13, '21224': 12, '21212': 11, '21213': 11, '106384': 15, '106192': 14, '10696': 13, '10648': 12, '10624': 11, '10612': 10, '10613': 10, '26384': 13, '26192': 12, '2696': 11, '2648': 10, '2624': 9, '2612': 8, '2613': 8, '26959': 14, '261921': 15, '27384': 13, '27192': 12, '2796': 11, '2748': 10, '2724': 9, '2712': 8, '2713': 8, '271921': 15, '11596': 13, '11548': 12, '11524': 11, '11512': 10, '11513': 10, '23324': 12, '23312': 11, '23313': 11, '46924': 13, '46912': 12, '46913': 12, '94124': 14, '94112': 13, '94113': 13, '188524': 15, '188512': 14, '188513': 14}"
70,"{'24886': 14, '24110': 11, '2427': 9, '2457': 10, '24235': 12, '24473': 13, '25886': 14, '25110': 11, '2527': 9, '2557': 10, '25235': 12, '25473': 13, '531772': 16, '53886': 15, '53110': 12, '5327': 10, '5357': 11, '53235': 13, '53473': 14, '4391772': 19, '439886': 18, '439110': 15, '43927': 13, '43957': 14, '439235': 16, '881110': 16, '88127': 14, '88157': 15, '881235': 17}"
71,"{'111810': 14, '11452': 12, '11226': 11, '1156': 9, '1128': 8, '1159': 9, '11121': 10, '11491': 12, '251810': 15, '25452': 13, '25226': 12, '2556': 10, '2528': 9, '2559': 10, '25121': 11, '25491': 13, '1071810': 17, '107452': 15, '107226': 14, '10756': 12, '10728': 11, '10759': 12, '107491': 15, '4351810': 19, '435452': 17, '43528': 13, '43559': 14}"
72,"{'180246': 16, '180247': 16, '450374': 17, '45046': 14, '45047': 14, '112374': 15, '11246': 12, '11247': 12, '5646': 11, '5647': 11, '2847': 10}"
73,"{'5852': 12, '5426': 11, '5106': 9, '526': 7, '513': 6, '529': 7, '5495': 11, '5993': 12, '51989': 13, '111852': 16, '111426': 15, '111106': 13, '11126': 11, '11113': 10, '11129': 11, '111495': 15, '111993': 16, '451106': 15, '45126': 13, '45113': 12, '45129': 13}"
74,"{'111708': 14, '11854': 13, '11106': 10, '1126': 8, '1155': 9, '11455': 12, '11913': 13, '251708': 15, '25854': 14, '25106': 11, '2526': 9, '2555': 10, '25455': 13, '25913': 14, '86326': 14, '86355': 15}"
75,"{'166056': 16, '166028': 15, '166059': 16, '8301804': 20, '83056': 15, '83028': 14, '83059': 15, '251804': 15, '25902': 14, '25112': 11, '2556': 10, '2528': 9, '2559': 10, '25487': 13, '25977': 14, '251957': 15, '531804': 16, '53902': 15, '53112': 12, '5356': 11, '5328': 10, '5359': 11, '109902': 16, '109112': 13, '10956': 12, '10928': 11, '10959': 12, '109487': 15, '109977': 16, '1091957': 17, '2211804': 18, '221112': 14, '22128': 12, '22159': 13, '44528': 13, '44559': 14, '178728': 15, '178759': 16}"
76,"{'1362290': 19, '136272': 17, '136236': 16, '136218': 15, '1362645': 20, '340290': 17, '34072': 15, '34036': 14, '34018': 13, '340321': 17, '170290': 16, '17072': 14, '17036': 13, '17018': 12, '170321': 16, '170645': 17, '42580': 15, '42290': 14, '4272': 12, '4236': 11, '4218': 10, '42159': 13, '42321': 14, '42645': 15, '10580': 13, '10290': 12, '1072': 10, '1036': 9, '1018': 8, '10159': 11, '10321': 12, '10645': 13, '518': 7, '5159': 10, '5321': 11, '5645': 12}"
77,"{'10102': 10, '51646': 13, '5102': 9, '512': 6, '513': 6, '5119': 9, '5241': 10, '5485': 11, '131646': 14, '13102': 10, '1312': 7, '1313': 7, '13119': 10, '13241': 11, '13485': 12, '59102': 12, '5912': 9, '5913': 9, '59119': 12, '12112': 10, '12113': 10, '121119': 13, '49112': 12, '49113': 12, '491119': 15, '98512': 13, '98513': 13, '985119': 16, '985241': 17}"
78,"{'110036': 16, '55036': 15, '6836': 12, '3436': 11, '3475': 12, '34307': 14, '341237': 16, '8146': 11, '836': 9, '875': 10, '81237': 14, '19146': 12, '1936': 10, '1975': 11, '19307': 13, '19617': 14, '191237': 15, '83146': 14, '8336': 12, '8375': 13, '67936': 15, '67975': 16, '1361146': 18, '136136': 16}"
79,"{'241762': 15, '24440': 13, '24220': 12, '24110': 11, '2413': 8, '2459': 10, '24121': 11, '24245': 12, '24493': 13, '24989': 14, '241981': 15, '251762': 15, '25440': 13, '25220': 12, '25110': 11, '2513': 8, '2559': 10, '25121': 11, '25245': 12, '25493': 13, '25989': 14, '251981': 15, '215440': 16, '215220': 15, '21513': 11, '21559': 13, '215245': 15, '433440': 17, '43313': 12, '43359': 14, '433245': 16, '173913': 14}"
80,{}
81,"{'176022': 15, '176023': 15, '88090': 16, '88022': 14, '88023': 14, '44090': 15, '44022': 13, '44023': 13, '22090': 14, '22022': 12, '22023': 12, '220399': 16, '220801': 17, '110362': 15, '11090': 13, '11022': 11, '11023': 11, '27362': 13, '2790': 11, '2722': 9, '2723': 9, '27399': 13, '27801': 14, '11523': 11, '115399': 15, '115801': 16, '233801': 17}"
82,"{'195025': 15, '6025': 10, '60215': 13, '601735': 16}"
83,{'1924125': 17}
84,"{'662592': 19, '662296': 18, '662148': 17, '66274': 16, '66218': 14, '6624': 12, '82296': 15, '82148': 14, '8274': 13, '8218': 11, '824': 9, '20592': 14, '20296': 13, '20148': 12, '2074': 11, '2018': 9, '204': 7, '205': 7, '10592': 13, '10296': 12, '10148': 11, '1074': 10, '1018': 8, '104': 6, '105': 6, '1118': 8, '114': 6, '115': 6, '1113': 7, '1129': 8, '11123': 10, '11499': 12, '111001': 13, '112005': 14, '254': 7, '255': 7, '2513': 8, '2529': 9, '25123': 11, '25499': 13, '251001': 14, '252005': 15, '2154': 10, '2155': 10, '21513': 11, '21529': 12, '4334': 11, '4335': 11, '43313': 12, '43329': 13, '8694': 12, '8695': 12, '86913': 13, '86929': 14}"
85,"{'910102': 16, '91025': 14, '910433': 18, '56410': 14, '56102': 12, '5625': 10, '56215': 13, '56433': 14, '56869': 15, '28410': 13, '28102': 11, '2825': 9, '28215': 12, '28433': 13, '28869': 14, '59102': 12, '5925': 10, '59215': 13, '59433': 14, '59869': 15, '24325': 12, '243215': 15, '243433': 16, '243869': 17, '97925': 14, '979215': 17}"
86,"{'278542': 18, '27816': 13, '2788': 12, '2784': 11, '34542': 15, '3416': 10, '348': 9, '344': 8, '8542': 13, '816': 8, '88': 7, '84': 6, '4542': 12, '416': 7, '48': 6, '44': 5, '45': 5, '118': 7, '114': 6, '115': 6, '1113': 7, '11239': 11, '11481': 12, '111931': 14, '254': 7, '255': 7, '2513': 8, '25239': 12, '25481': 13, '534': 8, '535': 8, '5313': 9, '53239': 13, '53481': 14, '531931': 16}"
87,"{'240114': 14, '483114': 15, '483231': 16, '969231': 17, '1941231': 18}"
88,"{'10406': 12, '1050': 9, '5406': 11, '550': 8, '512': 6, '513': 6, '529': 7, '5247': 10, '55406': 14, '5550': 11, '5512': 9, '5513': 9, '5529': 10, '55247': 13, '113406': 15, '11350': 12, '11312': 10, '11313': 10, '11329': 11, '229406': 16, '22950': 13, '22912': 11, '22913': 11, '22929': 12, '229247': 15}"
89,"{'8404': 12, '84011': 13, '84025': 14, '84053': 15, '4204': 11, '42011': 12, '42025': 13, '42053': 14, '2104': 10, '21011': 11, '21025': 12, '21053': 13, '524': 8, '5211': 9, '5225': 10, '5253': 11, '52439': 14, '52881': 15, '264': 7, '2611': 8, '2625': 9, '2653': 10, '26439': 13, '26881': 14, '134': 6, '1311': 7, '1325': 8, '1353': 9, '13439': 12, '13881': 13, '2911': 8, '2925': 9, '2953': 10, '29439': 13, '29881': 14, '6153': 11, '61439': 14, '61881': 15}"
